Customer Name,Customer State,Product Name,Total Quantity Bought,Unit,Total Value (INR),Total Purchases (Invoices)
SK RAHIM,West Bengal,PET PREFORMS(28 MM 11.5 GM PCO CSD GREEN),175.0,kgs,21087.5,1
SK RAHIM,West Bengal,PET PREFORMS(28 MM 11.5 GM PCO CSD),60.0,kgs,6930.0,1
SM HOOGHLY BEVERAGE LLP,West Bengal,PET PREFORMS(28MM 12.5 GM Star),66150.0,kgs,7376445.0,78
SM HOOGHLY BEVERAGE LLP,West Bengal,PET PREFORMS(28 MM 31 GM ) STAR,17000.0,kgs,1896300.0,50
SM HOOGHLY BEVERAGE LLP,West Bengal,PET PREFORM (28MM 11.6 GM STAR),8970.0,kgs,1038000.0,12
SM HOOGHLY BEVERAGE LLP,West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),8820.0,kgs,979995.0,24
SM HOOGHLY BEVERAGE LLP,West Bengal,PET PREFORMS(28 MM 19 GM STAR),6153.62,kgs,690740.87,9
SM HOOGHLY BEVERAGE LLP,West Bengal,PET PREFORMS (28MM 9.4 GM STAR),1050.0,kgs,117135.0,7
SM HOOGHLY BEVERAGE LLP,West Bengal,PET PREFORMS (26/22 MM 15.8GM STAR),330.0,kgs,46860.0,2
SM HOOGHLY BEVERAGE LLP,West Bengal,PET PREFORMS (26/22 MM 10.2 GM STAR ),30.0,kgs,3360.0,1
SM HOOGHLY BEVERAGE LLP,West Bengal,Plastic Scrap,51.0,kgs,765.0,1
SMART FAVE PACKAGING PRODUCTS,West Bengal,PET PREFORMS(53 MM 17 GM JAR),1000.0,kgs,120000.0,1
SMART FAVE PACKAGING PRODUCTS,West Bengal,PET PREFORMS(53 MM 15 GM JAR),900.0,kgs,109125.0,1
SMART FAVE PACKAGING PRODUCTS,West Bengal,PET PREFORMS 48 MM 63 GM STAR,504.0,kgs,57456.0,1
SMART FAVE PACKAGING PRODUCTS,West Bengal,PET PREFORM(53MM13GM JAR),100.0,kgs,12125.0,1
SMB BEVERAGES,West Bengal,PET PREFORMS(28 MM 11.5 GM PCO CSD GREEN),250.0,kgs,30275.0,3
SMB BEVERAGES,West Bengal,PET PREFORMS(28 MM 11.5 GM PCO CSD),210.0,kgs,24300.0,3
SMB BEVERAGES,West Bengal,Pet Preform(28 mm 10.5 Gm Pco CSD),120.0,kgs,14040.0,1
SMB BEVERAGES,West Bengal,PET PREFORMS (28MM 9.4 GM STAR),90.0,kgs,10260.0,2
SMB BEVERAGES,West Bengal,PET PREFORMS (28MM 8.6 Gm Star ),60.0,kgs,6900.0,1
SOHAM ENTERPRISE,West Bengal,PET PREFORMS(28 MM 21 GM PCO),10770.0,kgs,1251973.5,52
SOHAM ENTERPRISE,West Bengal,PET PREFORMS(28 MM 24.5 GM PCO),8670.0,kgs,1016644.5,35
SOHAM ENTERPRISE,West Bengal,PET PREFORMS(28 MM 19 GM STAR),3360.0,kgs,383017.5,18
SOHAM ENTERPRISE,West Bengal,PET PREFORMS(28MM 16GM PCO),2940.0,kgs,343830.0,22
SOHAM ENTERPRISE,West Bengal,PET PREFORMS(28 MM 17.5 GM STAR),750.0,kgs,86509.5,9
SOHAM ENTERPRISE,West Bengal,PET PREFORM 28MM 13.5 GM PCO,600.0,kgs,68700.0,10
SOHAM ENTERPRISE,West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),480.0,kgs,59565.0,6
SOHAM ENTERPRISE,West Bengal,PET PREFORMS(28MM 18.5 GM PCO),510.0,kgs,58024.5,4
SOHAM ENTERPRISE,West Bengal,PET PREFORMS (28MM 8.6 Gm Star ),450.0,kgs,54945.0,3
SOHAM ENTERPRISE,West Bengal,PET PREFORMS (28MM 9.4 GM STAR),240.0,kgs,27360.0,1
SOHAM ENTERPRISE,West Bengal,PET PREFORMS(28 MM 31 GM ) STAR,75.0,kgs,8550.0,2
SOHAM ENTERPRISE,West Bengal,PET PREFORM (28MM 11.6 GM STAR),60.0,kgs,6630.0,2
SOMNATH MONDAL(HOOGHLY),West Bengal,PET PREFORM (28MM 11.6 GM STAR),420.0,kgs,51660.0,2
SOMNATH MONDAL(HOOGHLY),West Bengal,PET PREFORMS(28MM 12.5 GM Star),210.0,kgs,25830.0,1
SOMNATH MONDAL(HOOGHLY),West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),180.0,kgs,22140.0,1
SOMNATH MONDAL(HOOGHLY),West Bengal,PET PREFORMS(28 MM 17.5 GM STAR),120.0,kgs,13440.0,1
SOMNATH MONDAL(HOOGHLY),West Bengal,PET PREFORM(25MM 14.5 GM ROPP),90.0,kgs,10080.0,1
SOMNATH MONDAL(HOOGHLY),West Bengal,PET PREFORMS(25MM 10.5 GM ROPP),30.0,kgs,3360.0,1
SOMSUDHA POLYPET,West Bengal,PET PREFORMS(25MM 10.5 GM ROPP),5760.0,kgs,662934.0,8
SOMSUDHA POLYPET,West Bengal,PET PREFORM(25MM 14.5 GM ROPP),3450.0,kgs,404616.0,7
SONI BROTHERS,West Bengal,PET PREFORMS(29 MM 50 GM OPEC PINK),1530.0,kgs,207315.0,3
SONI BROTHERS,West Bengal,PET PREFORMS(29 MM 50 GM OPEC BLUE),1530.0,kgs,207315.0,3
SONI BROTHERS,West Bengal,PET PREFORMS (29 MM 50 GM OPEC YELLOW),1530.0,kgs,207315.0,3
SONI BROTHERS,West Bengal,PET PREFORMS (29MM 50 GM OPEC GREEN),1530.0,kgs,207315.0,3
SOUGATA BASU,West Bengal,PET PREFORMS(28 MM 19 GM STAR),30.0,kgs,3240.0,1
SOUMEN BISWAS,West Bengal,Pet Preforms (28mm 22 Gm Pco CSD),1110.0,kgs,128220.0,4
SOURAV ROY,West Bengal,PET PREFORMS (26/22 MM 10.2 GM STAR ),30.0,kgs,3120.0,1
SP MANUFACTURING,West Bengal,PET PREFORM (28MM 11.6 GM STAR),6305.0,kgs,715497.75,74
SP MANUFACTURING,West Bengal,Pet Preforms (28mm 10.5 Gm Pco CSD Green),1910.0,kgs,231248.75,35
SP MANUFACTURING,West Bengal,PET PREFORMS(28 MM 17.5 GM STAR),1650.0,kgs,188137.5,32
SP MANUFACTURING,West Bengal,Pet Preform(28 mm 10.5 Gm Pco CSD),1393.0,kgs,161285.0,34
SP MANUFACTURING,West Bengal,1881 CSD CAPS,220000.0,pcs,91850.0,32
SP MANUFACTURING,West Bengal,PET PREFORMS(28MM 12.5 GM Star),636.0,kgs,70794.0,5
SP MANUFACTURING,West Bengal,PET PREFORMS(28 MM 11.5 GM PCO CSD GREEN),375.0,kgs,45362.5,6
SP MANUFACTURING,West Bengal,PET PREFORMS (28MM 8.6 Gm Star ),360.0,kgs,40722.0,8
SP MANUFACTURING,West Bengal,PET PREFORMS (28MM 9.4 GM STAR),335.0,kgs,39102.5,11
SP MANUFACTURING,West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),240.0,kgs,27390.0,4
SP MANUFACTURING,West Bengal,PET PREFORMS(28 MM 11.5 GM PCO CSD),210.0,kgs,24300.0,3
SP MANUFACTURING,West Bengal,PET PREFORMS(28 MM 31 GM ) STAR,175.0,kgs,19893.75,6
SP MANUFACTURING,West Bengal,Pet Preforms (28mm 22 Gm Pco CSD),30.0,kgs,3480.0,1
SP MANUFACTURING,West Bengal,Pet Preforms (28 mm 22 Gm Pco Green),25.0,kgs,2975.0,1
SPA INTERNATIONAL,Unknown,PET PREFORM(83 MM 47 GM JAR),900.0,kgs,109300.0,2
SPARKLERS INDIA PVT LTD,Bihar,PET PREFORMS(28 MM 26 GM STAR),510.0,kgs,58650.0,1
SPRING MINERAL,West Bengal,Pet Preforms(28MM 12.8 GM STAR),3180.0,kgs,375876.0,2
SPRITZER ENTERPRISE,West Bengal,Pet Preform(28 mm 10.5 Gm Pco CSD),1080.0,kgs,127080.0,4
SPRITZER ENTERPRISE,West Bengal,PET PREFORMS(28 MM 11.5 GM PCO CSD),720.0,kgs,84240.0,3
SPRITZER ENTERPRISE,West Bengal,PET PREFORMS(28 MM 11.5 GM PCO CSD GREEN),150.0,kgs,18300.0,1
SPRITZER ENTERPRISE,West Bengal,Pet Preforms (28mm 10.5 Gm Pco CSD Green),150.0,kgs,18300.0,1
SRI BALAJI TRADING CO.,West Bengal,PET PREFORMS(29 MM 44 GM VIOLET),1365.0,kgs,179392.5,9
SRI BALAJI TRADING CO.,West Bengal,PET PREFORMS(29 MM 44 GM R BLUE),1335.0,kgs,175192.5,8
SRI BALAJI TRADING CO.,West Bengal,PET PREFORMS(29 MM 44 GM PINK),1305.0,kgs,172020.0,9
SRI BALAJI TRADING CO.,West Bengal,PET PREFORMS(29 MM 40 GM PINK),588.0,kgs,77644.0,10
SRI BALAJI TRADING CO.,West Bengal,PET PREFORM(28 MM 24.5 GM PCO) PINK,575.0,kgs,73275.0,6
SRI BALAJI TRADING CO.,West Bengal,PET PREFORM(28MM 24.5 GM PCO)R.BLUE,575.0,kgs,73275.0,6
SRI BALAJI TRADING CO.,West Bengal,PET  PREFORMS(29 MM 40 GM VIOLET),518.0,kgs,68194.0,10
SRI BALAJI TRADING CO.,West Bengal,PET PREFORM(28 MM 24.5 GM PCO) Violet,450.0,kgs,57200.0,5
SRI BALAJI TRADING CO.,West Bengal,PET PREFORMS(29 MM 40 GM R BLUE),392.0,kgs,51485.0,8
SRI BALAJI TRADING CO.,West Bengal,PET PREFORMS(29 MM 44 GM ORANGE),375.0,kgs,48937.5,3
SRI BALAJI TRADING CO.,West Bengal,PET PREFORMS(46 MM 41 GM VIOLET),285.0,kgs,37627.5,6
SRI BALAJI TRADING CO.,West Bengal,PET PREFORMS(46 MM 41 GM PINK),285.0,kgs,37267.5,6
SRI BALAJI TRADING CO.,West Bengal,PET PREFORMS (28 mm 21GM PCO PINK),275.0,kgs,35350.0,3
SRI BALAJI TRADING CO.,West Bengal,PET PREFORM(28MM 21GM PCO  VIOLET),275.0,kgs,35350.0,3
SRI BALAJI TRADING CO.,West Bengal,PET PREFORM(28MM 21GM PCO R BLUE),275.0,kgs,35350.0,3
SRI BALAJI TRADING CO.,West Bengal,PET PREFORMS(29 MM 40 GM ORANGE),224.0,kgs,29288.0,4
SRI BALAJI TRADING CO.,West Bengal,PET PREFORMS(29 MM 40 GM T BLUE),154.0,kgs,20538.0,2
SRI BALAJI TRADING CO.,West Bengal,PET PREFORMS(46 MM 41 GM R BLUE),135.0,kgs,17775.0,3
SRI BALAJI TRADING CO.,West Bengal,PET PREFORMS(46 MM 41 GM T.BLUE),120.0,kgs,16042.5,2
SRI BALAJI TRADING CO.,West Bengal,PET PREFORMS(29 MM 44 GM T BLUE),105.0,kgs,14175.0,1
SRI GURU ENTERPRISE,West Bengal,PET PREFORMS (28MM 9.4 GM STAR),420.0,kgs,53220.0,3
SRI GURU ENTERPRISE,West Bengal,PET PREFORMS(28MM 12.5 GM Star),120.0,kgs,17400.0,2
SRI KRISHNA ENTERPRISE,West Bengal,PET PREFORM (28MM 11.6 GM STAR),5220.0,kgs,596832.0,8
SRI KRISHNA ENTERPRISE,West Bengal,PET PREFORM 28MM 13.5 GM PCO,3000.0,kgs,339136.5,12
SRI KRISHNA ENTERPRISE,West Bengal,PET PREFORMS(28 MM 24.5 GM PCO),1890.0,kgs,209538.0,7
SRI KRISHNA ENTERPRISE,West Bengal,PET PREFORMS(28 MM 17.5 GM STAR),1830.0,kgs,204708.0,11
SRI KRISHNA ENTERPRISE,West Bengal,PET PREFORMS (28MM 8.6 Gm Star ),1440.0,kgs,163581.0,5
SRI KRISHNA ENTERPRISE,West Bengal,PET PREFORMS(28 MM 21 GM PCO),1260.0,kgs,142770.0,7
SRI KRISHNA ENTERPRISE,West Bengal,PET PREFORMS (28MM 9.4 GM STAR),900.0,kgs,101856.0,4
SRI KRISHNA ENTERPRISE,West Bengal,PET PREFORM( 28 MM 15 GM PCO CSD),870.0,kgs,99795.0,2
SRI KRISHNA ENTERPRISE,West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),720.0,kgs,80887.5,3
SRI KRISHNA ENTERPRISE,West Bengal,PET PREFORMS(28MM 18.5 GM PCO),690.0,kgs,77916.0,8
SRI KRISHNA ENTERPRISE,West Bengal,PET PREFORM ( 28 mm 15 GM PCO CSD GREEN),650.0,kgs,77750.0,2
SRI KRISHNA ENTERPRISE,West Bengal,PET PREFORMS(28 MM 31 GM ) STAR,350.0,kgs,39220.0,4
SRI KRISHNA ENTERPRISE,West Bengal,PET PREFORMS(28MM 16GM PCO),300.0,kgs,33000.0,2
SRI KRISHNA ENTERPRISE,West Bengal,PET PREFORMS(25MM 10.5 GM ROPP),180.0,kgs,19920.0,2
SRI KRISHNA ENTERPRISE,West Bengal,1881 CSD CAPS,40000.0,pcs,16400.0,3
SRI KRISHNA ENTERPRISE,West Bengal,PET PREFORMS(28MM 12.5 GM Star),120.0,kgs,13200.0,2
SRI KRISHNA ENTERPRISE,West Bengal,PET PREFORMS(28 MM 11.5 GM PCO CSD GREEN),100.0,kgs,11800.0,1
SRI KRISHNA ENTERPRISE,West Bengal,PET PREFORM (48MM 73 GM) STAR,50.0,kgs,5850.0,1
SRIHARI HINDUSTHAN UDYOG,West Bengal,22/26 MM WATER CAP,32000.0,pcs,7360.0,3
SRIPARNA PRAMANIK,West Bengal,Plastic Scrap,9.0,kgs,135.0,1
SRIRAM DRINKS,Odisha,PET PREFORMS (26/22 MM 9.5 GM STAR),60.0,kgs,6840.0,1
SRIRAM DRINKS,Odisha,PET PREFORMS (26/22 MM 6.5 GM STAR),60.0,kgs,6840.0,1
SRIRAM DRINKS,Odisha,22/26 MM WATER CAP,10000.0,pcs,2100.0,1
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(53 MM 15 GM JAR),66620.0,kgs,8402236.0,209
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORM(53MM13GM JAR),39560.0,kgs,4987258.0,156
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(53 MM 24GM JAR),28620.0,kgs,3569191.0,140
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORM(83 MM 47 GM JAR),23525.0,kgs,2966350.0,117
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(53 MM 28GM JAR),20500.0,kgs,2627608.0,109
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(120 MM 85 GM JAR),12562.0,kgs,1591754.0,53
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(38 MM 7 GM JAR),11100.0,kgs,1393141.0,53
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(38 MM 9 GM JAR),8800.0,kgs,1089695.0,41
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(120 MM 102 GM JAR),7300.0,kgs,901203.0,42
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS 28 MM 31GM PCO,4500.0,kgs,513776.25,18
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(83 MM 30GM JAR),3735.0,kgs,453295.8,25
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORM 28MM 13.5 GM PCO,3420.0,kgs,391870.5,17
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORM(83MM 40GM JAR),2500.0,kgs,312750.0,21
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORM (48MM 73 GM) STAR,2410.0,kgs,285370.0,15
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORM 38MM 25GM NATURAL,1960.0,kgs,243570.0,12
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(28 MM 21 GM PCO),1950.0,kgs,223237.5,10
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(120 MM 75 GM JAR NEW),1420.0,kgs,176974.0,7
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(83 MM 33 GM JAR),1316.0,kgs,159326.3,14
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(96 MM 50 GM JAR),1125.0,kgs,144182.5,12
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(28 MM 24.5 GM PCO),1080.0,kgs,125892.0,6
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORM (38MM 5.5 GM JAR),864.0,kgs,108360.0,4
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(120 MM 75 GM JAR),700.0,kgs,85410.0,2
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(28 MM 13.2 GM STAR),660.0,kgs,74625.0,4
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(120 MM 74 GM JAR),400.0,kgs,47910.0,2
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(28MM 12.5 GM Star),330.0,kgs,41130.0,2
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(53 MM 17 GM JAR),275.0,kgs,39876.25,4
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORM(83MM 43GM JAR),250.0,kgs,30410.0,2
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(120 MM 95 GM JAR),200.0,kgs,25260.0,1
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(28MM 18.5 GM PCO),210.0,kgs,24465.0,1
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),211.5,kgs,23899.35,2
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(38 MM 10 GM JAR),150.0,kgs,19525.0,2
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORM (63MM 18 GM JAR),150.0,kgs,18397.5,2
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(28MM 16GM PCO),150.0,kgs,17550.0,1
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS (28MM 9.4 GM STAR),151.5,kgs,17209.35,3
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(28 MM 31 GM ) STAR,150.0,kgs,17167.5,1
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS (28MM 8.6 Gm Star ),120.0,kgs,12960.0,1
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(120 MM 70 GM JAR),105.0,kgs,12819.0,2
SSKP POLYMERS PVT. LTD.,West Bengal,Plastic Scrap,143.0,kgs,2145.0,2
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORM (28MM 11.6 GM STAR),1.5,kgs,169.35,1
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(28 MM 17.5 GM STAR),1.5,kgs,169.35,1
SSKP POLYMERS PVT. LTD.,West Bengal,PET PREFORMS(28 MM 19 GM STAR),1.5,kgs,168.0,1
SUBANI ENTERPRISE (CR),West Bengal,PLASTIC CAPS DELUX  HANDLE(SMALL),105000.0,pcs,26492.1,4
SUBHAJIT PALIT,West Bengal,PET PREFORMS(28MM 12.5 GM Star),300.0,kgs,36900.0,1
SUBHAS CHANDRA HORE,West Bengal,PET PREFORMS(25MM 10.5 GM ROPP),1950.0,kgs,242040.0,6
SUBHAS CHANDRA HORE,West Bengal,PET PREFORMS(53 MM 24GM JAR),1300.0,kgs,163800.0,3
SUBHAS CHANDRA HORE,West Bengal,PET PREFORMS(53 MM 15 GM JAR),700.0,kgs,84080.0,2
SUBHAS CHANDRA HORE,West Bengal,PET PREFORM(53MM13GM JAR),620.0,kgs,77640.0,3
SUBHAS CHANDRA HORE,West Bengal,PET PREFORMS(25 MM 16 GM ROPP),180.0,kgs,20700.0,1
SUCCESS PAPER PRODUCTS,West Bengal,PET RESIN,250.0,kgs,28475.0,1
SUDIP DAS,West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),4230.0,kgs,492525.0,66
SUDIP DAS,West Bengal,PET PREFORMS(28MM 18.5 GM PCO),3750.0,kgs,457194.0,69
SUDIP DAS,West Bengal,PET PREFORM 28MM 13.5 GM PCO,3660.0,kgs,437038.5,53
SUDIP DAS,West Bengal,PET PREFORMS(28MM 16GM PCO),3660.0,kgs,430518.0,63
SUDIP DAS,West Bengal,PET PREFORMS(28 MM 24.5 GM PCO),3240.0,kgs,390121.5,57
SUDIP DAS,West Bengal,PET PREFORMS(28 MM 17.5 GM STAR),840.0,kgs,103882.5,19
SUDIP DAS,West Bengal,PET PREFORMS(28 MM 21 GM PCO),780.0,kgs,94357.5,18
SUDIP DAS,West Bengal,PET PREFORMS (28MM 8.6 Gm Star ),570.0,kgs,73296.0,13
SUDIP DAS,West Bengal,PET PREFORMS(28MM 12.5 GM Star),450.0,kgs,55768.5,11
SUDIP DAS,West Bengal,PET PREFORM (28MM 11.6 GM STAR),420.0,kgs,53295.0,9
SUDIP DAS,West Bengal,PET PREFORMS(28 MM 13.2 GM STAR),240.0,kgs,29787.0,7
SUDIP DAS,West Bengal,PET PREFORMS (28MM 9.4 GM STAR),150.0,kgs,18630.0,4
SUDIP DAS,West Bengal,PET PREFORMS(28 MM 19 GM STAR),90.0,kgs,10401.0,2
SUKHENDU DAS,West Bengal,Pet Preform(28 mm 10.5 Gm Pco CSD),30.0,kgs,3390.0,1
SUKHENDU DAS,West Bengal,Pet Preforms (28mm 10.5 Gm Pco CSD Green),25.0,kgs,2950.0,1
SULAGNA MACHINERIES,West Bengal,PET PREFORMS(28MM 14.5 GM Star),4200.0,kgs,474600.0,1
SULAGNA MACHINERIES,West Bengal,PET PREFORMS (28MM 21GM STAR),3275.0,kgs,370075.0,1
SULAGNA MACHINERIES,West Bengal,PET PREFORMS(28 MM 17.5 GM STAR),5.0,kgs,530.0,1
SUMIT SARDAR,West Bengal,PET PREFORMS(28MM 12.5 GM Star),8010.0,kgs,882495.0,26
SUMIT SARDAR,West Bengal,PET PREFORMS (26/22 MM 10.2 GM STAR ),7500.0,kgs,806655.0,17
SUMIT SARDAR,West Bengal,PET PREFORMS (26/22 MM 6.5 GM STAR),3570.0,kgs,390870.0,16
SUMIT SARDAR,West Bengal,PET PREFORMS(28 MM 26 GM STAR),3150.0,kgs,349305.0,21
SUMIT SARDAR,West Bengal,PET PREFORMS(28 MM 17.5 GM STAR),3150.0,kgs,341160.0,19
SUMIT SARDAR,West Bengal,PET PREFORMS(28 MM 31 GM ) STAR,3050.0,kgs,334075.0,21
SUMIT SARDAR,West Bengal,PET PREFORMS (28MM 8.6 Gm Star ),1890.0,kgs,207885.0,14
SUMIT SARDAR,West Bengal,PET PREFORM (28MM 11.6 GM STAR),1530.0,kgs,166170.0,8
SUMIT SARDAR,West Bengal,22/26 MM WATER CAP,796000.0,pcs,161660.0,22
SUMIT SARDAR,West Bengal,PET PREFORMS (28MM 21GM STAR),800.0,kgs,87962.5,14
SUMIT SARDAR,West Bengal,PET PREFORMS (28MM 9.4 GM STAR),690.0,kgs,79050.0,2
SUMIT SARDAR,West Bengal,PET PREFORMS(28 MM 13.2 GM STAR),360.0,kgs,38940.0,6
SUMIT SARDAR,West Bengal,Pet Preforms (28mm 10.5 Gm Pco CSD Green),250.0,kgs,30250.0,2
SUMIT SARDAR,West Bengal,Pet Preforms (28mm 22 Gm Pco CSD),270.0,kgs,30060.0,2
SUMIT SARDAR,West Bengal,Pet Preform(28 mm 10.5 Gm Pco CSD),120.0,kgs,13680.0,1
SUMIT SARDAR,West Bengal,PET PREFORMS(25MM 10.5 GM ROPP),30.0,kgs,3315.0,1
SUMIT SARDAR,West Bengal,PET PREFORMS(25 MM 16 GM ROPP),30.0,kgs,3315.0,1
SUMIT SARDAR,West Bengal,PET PREFORMS(28 MM 11.5 GM PCO CSD),10.0,kgs,1120.0,1
SUMIT SARDAR,West Bengal,PET PREFORMS(28 MM 31 GM PCO CSD),10.0,kgs,1120.0,1
SUNRIO FOOD PRODUCTS,West Bengal,PET PREFORMS (28MM 8.6 Gm Star ),2250.0,kgs,266775.0,19
SUNRIO FOOD PRODUCTS,West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),1860.0,kgs,212347.5,21
SUNRIO FOOD PRODUCTS,West Bengal,PET PREFORMS(28 MM 26 GM STAR),930.0,kgs,108720.0,20
SUNRIO FOOD PRODUCTS,West Bengal,PET PREFORMS(28 MM 17.5 GM STAR),750.0,kgs,85200.0,10
SUNRIO FOOD PRODUCTS,West Bengal,PET PREFORMS (28MM 21GM STAR),525.0,kgs,62493.75,6
SUNRIO FOOD PRODUCTS,West Bengal,PET PREFORMS(28 MM 24.5 GM PCO),510.0,kgs,57690.0,7
SUNRIO FOOD PRODUCTS,West Bengal,PET PREFORM (28MM 11.6 GM STAR),330.0,kgs,40815.0,5
SUNRIO FOOD PRODUCTS,West Bengal,PET PREFORMS(38 MM 7 GM JAR),300.0,kgs,38070.0,9
SUNRIO FOOD PRODUCTS,West Bengal,PET PREFORM(53MM13GM JAR),290.0,kgs,36494.0,7
SUNRIO FOOD PRODUCTS,West Bengal,PET PREFORMS(28MM 16GM PCO),150.0,kgs,17872.5,3
SUNRIO FOOD PRODUCTS,West Bengal,PET PREFORMS(53 MM 15 GM JAR),80.0,kgs,9660.0,1
SUNRIO FOOD PRODUCTS,West Bengal,PET PREFORMS(28 MM 31 GM ) STAR,50.0,kgs,5587.5,2
SUNRIO FOOD PRODUCTS,West Bengal,PET PREFORMS(28MM 12.5 GM Star),30.0,kgs,3412.5,1
SUNRIO FOOD PRODUCTS,West Bengal,PET PREFORMS(28 MM 13.2 GM STAR),30.0,kgs,3352.5,1
SUNRIO FOOD PRODUCTS,West Bengal,PET PREFORMS(38 MM 9 GM JAR),25.0,kgs,3217.5,1
SUNRIO FOOD PRODUCTS,West Bengal,PET PREFORM 38MM 25GM NATURAL,1.0,kgs,121.45,1
SUPREME AGENCIES( PET RESIN ),West Bengal,PET RESIN,15850.0,kgs,1410900.0,3
SUPREME AGENCIES(D),West Bengal,PET RESIN,8050.0,kgs,929200.0,4
SURAJIT BISWAS,West Bengal,PET PREFORMS (28MM 8.6 Gm Star ),570.0,kgs,65265.0,2
SURAJIT BISWAS,West Bengal,PET PREFORM (28MM 11.6 GM STAR),480.0,kgs,54456.0,2
SURAJIT BISWAS,West Bengal,PET PREFORMS(28MM 12.5 GM Star),240.0,kgs,27480.0,2
SURAJIT BISWAS,West Bengal,PET PREFORMS(25MM 10.5 GM ROPP),240.0,kgs,26688.0,1
SURAJIT BISWAS,West Bengal,PET PREFORMS(28 MM 31 GM ) STAR,150.0,kgs,16680.0,1
SURAJIT BISWAS,West Bengal,PET PREFORM(53MM13GM JAR),100.0,kgs,12450.0,1
SURAJIT BISWAS,West Bengal,PET PREFORMS(53 MM 15 GM JAR),80.0,kgs,9960.0,1
SURAJIT BISWAS,West Bengal,PET PREFORMS(29 MM 50 GM PINK),75.0,kgs,9457.5,2
SURAJIT BISWAS,West Bengal,PET PREFORMS(29 MM 50 GM ORANGE),75.0,kgs,9457.5,2
SURAJIT BISWAS,West Bengal,PET PREFORMS(29 MM 50 GM O/M GREEN),75.0,kgs,9457.5,2
SURAJIT BISWAS,West Bengal,PET PREFORMS (29MM 50GM) NATURAL,60.0,kgs,7230.0,1
SURAJIT BISWAS,West Bengal,PET PREFORMS(29 MM 50 GM R BLUE),15.0,kgs,1867.5,1
SURAJIT DAS,West Bengal,PET PREFORMS (26/22 MM 9.5 GM STAR),510.0,kgs,57630.0,1
SURUCHI ENTERPRISES,West Bengal,1881 CSD CAPS,625000.0,pcs,288750.0,7
SUSANTA DAS,West Bengal,PET PREFORMS(28MM 12.5 GM Star),300.0,kgs,33660.0,1
SUSANTA DAS,West Bengal,PET PREFORM (28MM 11.6 GM STAR),30.0,kgs,3576.0,1
SUSANTA DAS,West Bengal,PET PREFORMS (28MM 8.6 Gm Star ),1.0,kgs,118.2,1
SUSANTA DAS,West Bengal,PET PREFORMS (28MM 9.4 GM STAR),1.0,kgs,117.2,1
